"time";"Weight - weight (kg) (weight_kg)"
2021-02-01T00:01:15Z;27.268856439199
2021-02-01T00:11:15Z;27.268856439199
2021-02-01T00:21:15Z;27.268856439199
2021-02-01T00:31:15Z;27.270166012235
2021-02-01T00:41:15Z;27.267856712235
2021-02-01T00:51:15Z;27.269166285271
2021-02-01T01:01:15Z;27.271475585271
2021-02-01T01:11:15Z;27.269166285271
2021-02-01T01:21:15Z;27.270475858307
2021-02-01T01:31:15Z;27.268166558307
2021-02-01T01:41:15Z;27.270475858307
2021-02-01T01:51:15Z;27.268166558307
2021-02-01T02:01:15Z;27.269476131342
2021-02-01T02:11:15Z;27.271785431342
2021-02-01T02:21:15Z;27.271785431342
2021-02-01T02:31:15Z;27.269476131342
2021-02-01T02:41:15Z;27.270785704378
2021-02-01T02:51:15Z;27.273095004378
2021-02-01T03:01:15Z;27.270785704378
2021-02-01T03:11:15Z;27.270785704378
2021-02-01T03:21:15Z;27.270785704378
2021-02-01T03:31:15Z;27.272095277414
2021-02-01T03:41:15Z;27.272095277414
2021-02-01T03:51:15Z;27.272095277414
2021-02-01T04:01:15Z;27.272095277414
2021-02-01T04:11:15Z;27.272095277414
2021-02-01T04:21:15Z;27.272095277414
2021-02-01T04:31:15Z;27.272095277414
2021-02-01T04:41:15Z;27.269785977414
2021-02-01T04:51:15Z;27.272095277414
2021-02-01T05:01:15Z;27.272095277414
2021-02-01T05:11:15Z;27.272095277414
2021-02-01T05:21:15Z;27.269785977414
2021-02-01T05:31:15Z;27.272095277414
2021-02-01T05:41:15Z;27.272095277414
2021-02-01T05:51:15Z;27.272095277414
2021-02-01T06:01:15Z;27.269785977414
2021-02-01T06:11:15Z;27.272095277414
2021-02-01T06:21:15Z;27.269785977414
2021-02-01T06:31:15Z;27.272095277414
2021-02-01T06:41:15Z;27.272095277414
2021-02-01T06:51:15Z;27.27340485045
2021-02-01T07:01:15Z;27.27340485045
2021-02-01T07:11:15Z;27.27340485045
2021-02-01T07:21:15Z;27.27109555045
2021-02-01T07:31:15Z;27.27340485045
2021-02-01T07:41:15Z;27.27340485045
2021-02-01T07:51:15Z;27.27340485045
2021-02-01T08:01:15Z;27.27109555045
2021-02-01T08:11:15Z;27.27109555045
2021-02-01T08:21:15Z;27.274714423485
2021-02-01T08:31:15Z;27.272405123485
2021-02-01T08:41:15Z;27.274714423485
2021-02-01T08:51:15Z;27.274714423485
2021-02-01T09:01:15Z;27.274714423485
2021-02-01T09:11:15Z;27.272405123485
2021-02-01T09:21:14Z;27.273714696521
2021-02-01T09:31:15Z;27.273714696521
2021-02-01T09:41:14Z;27.273714696521
2021-02-01T09:51:15Z;27.275024269557
2021-02-01T10:01:14Z;27.272714969557
2021-02-01T10:11:15Z;27.274024542592
2021-02-01T10:21:14Z;27.274024542592
2021-02-01T10:31:14Z;27.275334115628
2021-02-01T10:41:14Z;27.275334115628
2021-02-01T10:51:14Z;27.276643688664
2021-02-01T11:01:14Z;27.2756439617
2021-02-01T11:11:14Z;27.2756439617
2021-02-01T11:21:14Z;27.274644234735
2021-02-01T11:31:14Z;27.275953807771
2021-02-01T11:41:15Z;27.275953807771
2021-02-01T11:51:14Z;27.274954080807
2021-02-01T12:01:14Z;27.278572953842
2021-02-01T12:11:14Z;27.277573226878
2021-02-01T12:21:15Z;27.277573226878
2021-02-01T12:31:14Z;27.277573226878
2021-02-01T12:41:14Z;27.275263926878
2021-02-01T12:51:14Z;27.275263926878
2021-02-01T13:01:14Z;27.276573499914
2021-02-01T13:11:14Z;27.274264199914
2021-02-01T13:21:14Z;27.276573499914
2021-02-01T13:31:14Z;27.27788307295
2021-02-01T13:41:30Z;27.27326447295
2021-02-01T13:51:29Z;27.27326447295
2021-02-01T14:01:29Z;27.27326447295
2021-02-01T14:11:29Z;27.27557377295
2021-02-01T14:21:29Z;27.276883345985
2021-02-01T14:31:29Z;27.276883345985
2021-02-01T14:41:29Z;27.276883345985
2021-02-01T14:51:29Z;27.27557377295
2021-02-01T15:01:29Z;27.27326447295
2021-02-01T15:11:29Z;27.27326447295
2021-02-01T15:21:29Z;27.274574045985
2021-02-01T15:31:29Z;27.276883345985
2021-02-01T15:41:29Z;27.276883345985
2021-02-01T15:51:29Z;27.274574045985
2021-02-01T16:01:29Z;27.274574045985
2021-02-01T16:11:29Z;27.276883345985
2021-02-01T16:21:29Z;27.27326447295
2021-02-01T16:31:29Z;27.27326447295
2021-02-01T16:41:29Z;27.271954899914
2021-02-01T16:51:29Z;27.271954899914
2021-02-01T17:01:29Z;27.270645326878
2021-02-01T17:11:29Z;27.270645326878
2021-02-01T17:21:29Z;27.269335753842
2021-02-01T17:31:29Z;27.271645053842
2021-02-01T17:41:29Z;27.268026180807
2021-02-01T17:51:29Z;27.268026180807
2021-02-01T18:01:29Z;27.270335480807
2021-02-01T18:11:29Z;27.266716607771
2021-02-01T18:21:29Z;27.271335207771
2021-02-01T18:31:29Z;27.269025907771
2021-02-01T18:41:29Z;27.269025907771
2021-02-01T18:51:29Z;27.267716334735
2021-02-01T19:01:29Z;26.616493734735
2021-02-01T19:11:29Z;27.267716334735
2021-02-01T19:21:29Z;27.267716334735
2021-02-01T19:31:29Z;27.270025634735
2021-02-01T19:41:29Z;27.2664067617
2021-02-01T19:51:29Z;27.2664067617
2021-02-01T20:01:29Z;27.2687160617
2021-02-01T20:11:29Z;27.2687160617
2021-02-01T20:21:29Z;27.2687160617
2021-02-01T20:31:29Z;27.2687160617
2021-02-01T20:41:29Z;27.2687160617
2021-02-01T20:51:29Z;27.2687160617
2021-02-01T21:01:29Z;27.2664067617
2021-02-01T21:11:29Z;27.2687160617
2021-02-01T21:21:29Z;27.2687160617
2021-02-01T21:31:29Z;27.2710253617
2021-02-01T21:41:29Z;27.2687160617
2021-02-01T21:51:29Z;27.2687160617
2021-02-01T22:01:29Z;27.2687160617
2021-02-01T22:11:29Z;27.267406488664
2021-02-01T22:21:29Z;27.269715788664
2021-02-01T22:31:29Z;27.267406488664
2021-02-01T22:41:29Z;27.267406488664
2021-02-01T22:51:29Z;27.265097188664
2021-02-01T23:01:29Z;27.267406488664
2021-02-01T23:11:29Z;27.267406488664
2021-02-01T23:21:29Z;27.269715788664
2021-02-01T23:31:29Z;27.267406488664
2021-02-01T23:41:29Z;27.267406488664
2021-02-01T23:51:29Z;27.267406488664
2021-02-02T00:01:29Z;27.267406488664
2021-02-02T00:11:29Z;27.267406488664
2021-02-02T00:21:29Z;27.267406488664
2021-02-02T00:31:29Z;27.265097188664
2021-02-02T00:41:29Z;27.267406488664
2021-02-02T00:51:29Z;27.265097188664
2021-02-02T01:01:29Z;27.267406488664
2021-02-02T01:11:29Z;27.267406488664
2021-02-02T01:21:29Z;27.2687160617
2021-02-02T01:31:29Z;27.267406488664
2021-02-02T01:41:29Z;27.267406488664
2021-02-02T01:51:29Z;27.2687160617
2021-02-02T02:01:29Z;27.2664067617
2021-02-02T02:11:29Z;27.2664067617
2021-02-02T02:21:29Z;27.2664067617
2021-02-02T02:31:29Z;27.2664067617
2021-02-02T02:41:29Z;27.265097188664
2021-02-02T02:51:29Z;27.265097188664
2021-02-02T03:01:29Z;27.265097188664
2021-02-02T03:11:29Z;27.267406488664
2021-02-02T03:21:29Z;27.267406488664
2021-02-02T03:31:29Z;27.2664067617
2021-02-02T03:41:29Z;27.267406488664
2021-02-02T03:51:29Z;27.2664067617
2021-02-02T04:01:29Z;27.2664067617
2021-02-02T04:11:29Z;27.267406488664
2021-02-02T04:21:29Z;27.267406488664
2021-02-02T04:31:29Z;27.267406488664
2021-02-02T04:41:29Z;27.266096915628
2021-02-02T04:51:29Z;27.266096915628
2021-02-02T05:01:28Z;27.268406215628
2021-02-02T05:11:29Z;27.264787342592
2021-02-02T05:21:28Z;27.267096642592
2021-02-02T05:31:28Z;27.267096642592
2021-02-02T05:41:28Z;27.264787342592
2021-02-02T05:51:28Z;27.267096642592
2021-02-02T06:01:28Z;27.265787069557
2021-02-02T06:11:28Z;27.268096369557
2021-02-02T06:21:28Z;27.268096369557
2021-02-02T06:31:28Z;27.265787069557
2021-02-02T06:41:28Z;27.265787069557
2021-02-02T06:51:28Z;27.268096369557
2021-02-02T07:01:28Z;27.265787069557
2021-02-02T07:11:28Z;27.265787069557
2021-02-02T07:21:28Z;27.267096642592
2021-02-02T07:31:28Z;27.267096642592
2021-02-02T07:41:28Z;27.267096642592
2021-02-02T07:51:28Z;27.268406215628
2021-02-02T08:01:28Z;27.268406215628
2021-02-02T08:11:28Z;27.266096915628
2021-02-02T08:21:28Z;27.269715788664
2021-02-02T08:31:28Z;27.269715788664
2021-02-02T08:41:28Z;27.2687160617
2021-02-02T08:51:28Z;27.2687160617
2021-02-02T09:01:28Z;27.267716334735
2021-02-02T09:11:28Z;27.267716334735
2021-02-02T09:21:28Z;27.269025907771
2021-02-02T09:31:28Z;27.268026180807
2021-02-02T09:41:28Z;27.268026180807
2021-02-02T09:51:28Z;27.269335753842
2021-02-02T10:01:28Z;27.270645326878
2021-02-02T10:11:28Z;27.271954899914
2021-02-02T10:21:28Z;27.27095517295
2021-02-02T10:31:28Z;27.272264745985
2021-02-02T10:41:28Z;27.273574319021
2021-02-02T10:51:28Z;27.276193465092
2021-02-02T11:01:28Z;27.277503038128
2021-02-02T11:11:28Z;27.276503311164
2021-02-02T11:21:28Z;27.279122457235
2021-02-02T11:31:28Z;27.280432030271
2021-02-02T11:41:28Z;27.278122730271
2021-02-02T11:51:28Z;27.279432303307
2021-02-02T12:01:28Z;27.283051176342
2021-02-02T12:11:28Z;27.284360749378
2021-02-02T12:21:28Z;27.282051449378
2021-02-02T12:31:28Z;27.281051722414
2021-02-02T12:41:28Z;27.28467059545
2021-02-02T12:51:28Z;27.283670868485
2021-02-02T13:01:28Z;27.283670868485
2021-02-02T13:11:28Z;27.284980441521
2021-02-02T13:21:28Z;27.282671141521
2021-02-02T13:31:28Z;27.286290014557
2021-02-02T13:51:43Z;27.282980987592
2021-02-02T14:01:43Z;27.286599860628
2021-02-02T14:11:43Z;27.284290560628
2021-02-02T14:21:43Z;27.285600133664
2021-02-02T14:31:43Z;27.2892190067
2021-02-02T14:41:43Z;27.288219279735
2021-02-02T14:51:43Z;27.289528852771
2021-02-02T15:01:43Z;27.289528852771
2021-02-02T15:11:43Z;27.290838425807
2021-02-02T15:21:43Z;27.290838425807
2021-02-02T15:31:43Z;27.289838698843
2021-02-02T15:41:43Z;27.292147998843
2021-02-02T15:51:43Z;27.291148271878
2021-02-02T16:01:43Z;27.291148271878
2021-02-02T16:11:43Z;27.288838971878
2021-02-02T16:21:43Z;27.288838971878
2021-02-02T16:31:43Z;27.291148271878
2021-02-02T16:41:43Z;27.291148271878
2021-02-02T16:51:43Z;27.288838971878
2021-02-02T17:01:43Z;27.292457844914
2021-02-02T17:11:43Z;27.29145811795
2021-02-02T17:21:43Z;27.293077537057
2021-02-02T17:31:43Z;27.296696410093
2021-02-02T17:41:43Z;27.293387383128
2021-02-02T17:51:43Z;27.2983158292
2021-02-02T18:01:43Z;27.298625675271
2021-02-02T18:11:43Z;27.302554394378
2021-02-02T18:21:43Z;27.30286424045
2021-02-02T18:31:43Z;27.300864786521
2021-02-02T18:41:43Z;27.302174359557
2021-02-02T18:51:43Z;27.304793505628
2021-02-02T19:01:43Z;27.3051033517
2021-02-02T19:11:43Z;27.303103897771
2021-02-02T19:21:43Z;27.306722770807
2021-02-02T19:31:43Z;27.305723043843
2021-02-02T19:41:43Z;27.304723316878
2021-02-02T20:01:43Z;27.306342735985
2021-02-02T20:11:43Z;27.305343009021
2021-02-02T20:21:43Z;27.307962155093
2021-02-02T20:31:43Z;27.304653128128
2021-02-02T20:41:43Z;27.304653128128
2021-02-02T20:51:43Z;27.304653128128
2021-02-02T21:01:43Z;27.300034528128
2021-02-02T21:11:43Z;27.303653401164
2021-02-02T21:21:43Z;27.303653401164
2021-02-02T21:31:43Z;27.3026536742
2021-02-02T21:41:43Z;27.303963247236
2021-02-02T21:51:43Z;27.303963247236
2021-02-02T22:01:43Z;27.305272820271
2021-02-02T22:11:43Z;27.305272820271
2021-02-02T22:21:43Z;27.306582393307
2021-02-02T22:31:43Z;27.305272820271
2021-02-02T22:41:43Z;27.305272820271
2021-02-02T22:51:43Z;27.302963520271
2021-02-02T23:01:43Z;27.306582393307
2021-02-02T23:11:43Z;27.304273093307
2021-02-02T23:21:43Z;27.305582666343
2021-02-02T23:31:43Z;27.309201539378
2021-02-02T23:41:43Z;27.311510839378
2021-02-02T23:51:43Z;27.307891966343
2021-02-03T00:01:43Z;27.310201266343
2021-02-03T00:11:43Z;27.306582393307
2021-02-03T00:21:43Z;27.305272820271
2021-02-03T00:31:43Z;27.306272547236
2021-02-03T00:41:43Z;27.301653947236
2021-02-03T00:51:43Z;27.307582120271
2021-02-03T01:01:43Z;27.306582393307
2021-02-03T01:11:43Z;27.308891693307
2021-02-03T01:21:42Z;27.310201266343
2021-02-03T01:31:43Z;27.310201266343
2021-02-03T01:41:43Z;27.311510839378
2021-02-03T01:51:42Z;27.311510839378
2021-02-03T02:01:43Z;27.315129712414
2021-02-03T02:11:42Z;27.312820412414
2021-02-03T02:21:42Z;27.310511112414
2021-02-03T02:31:42Z;27.315129712414
2021-02-03T02:41:42Z;27.317439012414
2021-02-03T02:51:42Z;27.319748312414
2021-02-03T03:01:42Z;27.315129712414
2021-02-03T03:11:43Z;27.315129712414
2021-02-03T03:21:42Z;27.315129712414
2021-02-03T03:31:42Z;27.317439012414
2021-02-03T03:41:42Z;27.311510839378
2021-02-03T03:51:42Z;27.307891966343
2021-02-03T04:01:42Z;27.305582666343
2021-02-03T04:11:42Z;27.307891966343
2021-02-03T04:21:42Z;27.306582393307
2021-02-03T04:31:42Z;27.307891966343
2021-02-03T04:41:42Z;27.308891693307
2021-02-03T04:51:42Z;27.304273093307
2021-02-03T05:01:42Z;27.306582393307
2021-02-03T05:11:42Z;27.306582393307
2021-02-03T05:21:42Z;27.311200993307
2021-02-03T05:31:42Z;27.306582393307
2021-02-03T05:41:42Z;27.306582393307
2021-02-03T05:51:42Z;27.306582393307
2021-02-03T06:01:42Z;27.300654220271
2021-02-03T06:11:42Z;27.302963520271
2021-02-03T06:21:42Z;27.300654220271
2021-02-03T06:31:42Z;27.299344647236
2021-02-03T06:41:42Z;27.297035347236
2021-02-03T06:51:42Z;27.299344647236
2021-02-03T07:01:42Z;27.297035347236
2021-02-03T07:11:42Z;27.299344647236
2021-02-03T07:21:42Z;27.300654220271
2021-02-03T07:31:42Z;27.300654220271
2021-02-03T07:41:42Z;27.302963520271
2021-02-03T07:51:42Z;27.297035347236
2021-02-03T08:01:42Z;27.298344920271
2021-02-03T08:11:42Z;27.298344920271
2021-02-03T08:21:42Z;27.296035620271
2021-02-03T08:31:42Z;27.296035620271
2021-02-03T08:41:42Z;27.298344920271
2021-02-03T08:51:42Z;27.299654493307
2021-02-03T09:01:42Z;27.301963793307
2021-02-03T09:11:42Z;27.300964066343
2021-02-03T09:22:30Z;27.298654766343
2021-02-03T09:31:42Z;27.300964066343
2021-02-03T09:41:42Z;27.306892239378
2021-02-03T09:51:42Z;27.306892239378
2021-02-03T10:01:42Z;27.306892239378
2021-02-03T10:11:42Z;27.306892239378
2021-02-03T10:21:42Z;27.308201812414
2021-02-03T10:31:42Z;27.308201812414
2021-02-03T10:41:42Z;27.305892512414
2021-02-03T10:51:42Z;27.308201812414
2021-02-03T11:01:42Z;27.305892512414
2021-02-03T11:11:42Z;27.305892512414
2021-02-03T11:21:42Z;27.303583212414
2021-02-03T11:31:42Z;27.303583212414
2021-02-03T11:41:42Z;27.302273639378
2021-02-03T11:51:42Z;27.299964339378
2021-02-03T12:01:42Z;27.297655039378
2021-02-03T12:11:42Z;27.302273639378
2021-02-03T12:21:42Z;27.299964339378
2021-02-03T12:31:42Z;27.298654766343
2021-02-03T12:41:42Z;27.290417293307
2021-02-03T12:51:42Z;27.292726593307
2021-02-03T13:01:42Z;27.296035620271
2021-02-03T13:11:42Z;27.293726320271
2021-02-03T13:21:42Z;27.293726320271
2021-02-03T13:31:42Z;27.294726047236
2021-02-03T13:41:57Z;27.2841792742
2021-02-03T13:51:57Z;27.2841792742
2021-02-03T14:01:57Z;27.2841792742
2021-02-03T14:11:57Z;27.282869701164
2021-02-03T14:21:57Z;27.285179001164
2021-02-03T14:31:57Z;27.282869701164
2021-02-03T14:41:57Z;27.286178728128
2021-02-03T14:51:57Z;27.283869428128
2021-02-03T15:01:57Z;27.284869155093
2021-02-03T15:11:57Z;27.283559582057
2021-02-03T15:21:57Z;27.285868882057
2021-02-03T15:31:57Z;27.282250009021
2021-02-03T15:41:57Z;27.284559309021
2021-02-03T15:51:57Z;27.280940435985
2021-02-03T16:01:57Z;27.28194016295
2021-02-03T16:11:57Z;27.28424946295
2021-02-03T16:21:57Z;27.282939889914
2021-02-03T16:31:57Z;27.283939616878
2021-02-03T16:41:57Z;27.283939616878
2021-02-03T16:51:57Z;27.280320743843
2021-02-03T17:01:57Z;27.282630043843
2021-02-03T17:11:57Z;27.281320470807
2021-02-03T17:21:57Z;27.281320470807
2021-02-03T17:41:57Z;27.280010897771
2021-02-03T17:51:57Z;27.281010624735
2021-02-03T18:01:57Z;27.283319924735
2021-02-03T18:11:57Z;27.281010624735
2021-02-03T18:21:57Z;27.281010624735
2021-02-03T18:31:57Z;27.281010624735
2021-02-03T18:41:57Z;27.283319924735
2021-02-03T18:51:57Z;27.283319924735
2021-02-03T19:01:57Z;27.285629224735
2021-02-03T19:11:57Z;27.283319924735
2021-02-03T19:21:57Z;27.285629224735
2021-02-03T19:31:57Z;27.285629224735
2021-02-03T19:41:57Z;27.284629497771
2021-02-03T19:51:57Z;27.284629497771
2021-02-03T20:01:57Z;27.286938797771
2021-02-03T20:11:57Z;27.283629770807
2021-02-03T20:21:57Z;27.285939070807
2021-02-03T20:31:57Z;27.285939070807
2021-02-03T20:41:57Z;27.287248643843
2021-02-03T20:51:57Z;27.289557943843
2021-02-03T21:01:57Z;27.284939343843
2021-02-03T21:11:57Z;27.286248916878
2021-02-03T21:21:57Z;27.286248916878
2021-02-03T21:31:57Z;27.288558216878
2021-02-03T21:41:57Z;27.286248916878
2021-02-03T21:51:57Z;27.288558216878
2021-02-03T22:01:57Z;27.286248916878
2021-02-03T22:11:57Z;27.288558216878
2021-02-03T22:21:57Z;27.283939616878
2021-02-03T22:31:57Z;27.286248916878
2021-02-03T22:41:57Z;27.287248643843
2021-02-03T22:51:57Z;27.284939343843
2021-02-03T23:01:56Z;27.284939343843
2021-02-03T23:11:56Z;27.284939343843
2021-02-03T23:21:57Z;27.288558216878
2021-02-03T23:31:56Z;27.288558216878
2021-02-03T23:41:56Z;27.284939343843
2021-02-04T00:01:56Z;27.287248643843
2021-02-04T00:11:56Z;27.284939343843
2021-02-04T00:21:56Z;27.282630043843
2021-02-04T00:31:56Z;27.287248643843
2021-02-04T00:41:56Z;27.287248643843
2021-02-04T00:51:56Z;27.287248643843
2021-02-04T01:01:56Z;27.287248643843
2021-02-04T01:11:56Z;27.287248643843
2021-02-04T01:21:56Z;27.284939343843
2021-02-04T01:31:56Z;27.287248643843
2021-02-04T01:41:56Z;27.283629770807
2021-02-04T01:51:56Z;27.283629770807
2021-02-04T02:01:56Z;27.283629770807
2021-02-04T02:11:56Z;27.283629770807
2021-02-04T02:21:56Z;27.283629770807
2021-02-04T02:31:56Z;27.282320197771
2021-02-04T02:41:56Z;27.284629497771
2021-02-04T02:51:56Z;27.282320197771
2021-02-04T03:01:56Z;27.284629497771
2021-02-04T03:11:56Z;27.284629497771
2021-02-04T03:21:56Z;27.284629497771
2021-02-04T03:31:56Z;27.282320197771
2021-02-04T03:41:56Z;27.282320197771
2021-02-04T03:51:56Z;27.281010624735
2021-02-04T04:01:56Z;27.281010624735
2021-02-04T04:11:56Z;27.281010624735
2021-02-04T04:21:56Z;27.2797010517
2021-02-04T04:31:56Z;27.2797010517
2021-02-04T04:41:56Z;27.278391478664
2021-02-04T04:51:56Z;27.276082178664
2021-02-04T05:01:56Z;27.277081905628
2021-02-04T05:11:56Z;27.279391205628
2021-02-04T05:21:56Z;27.273463032593
2021-02-04T05:31:56Z;27.275772332593
2021-02-04T05:41:56Z;27.276772059557
2021-02-04T05:51:56Z;27.273153186521
2021-02-04T06:01:56Z;27.273153186521
2021-02-04T06:11:56Z;27.274152913485
2021-02-04T06:21:56Z;27.27284334045
2021-02-04T06:31:56Z;27.27515264045
2021-02-04T06:41:56Z;27.273843067414
2021-02-04T06:51:56Z;27.271533767414
2021-02-04T07:01:56Z;27.272533494378
2021-02-04T07:11:56Z;27.272533494378
2021-02-04T07:21:56Z;27.273533221343
2021-02-04T07:31:56Z;27.269914348307
2021-02-04T07:41:56Z;27.270914075271
2021-02-04T07:51:56Z;27.269604502235
2021-02-04T08:01:56Z;27.271913802235
2021-02-04T08:11:56Z;27.270914075271
2021-02-04T08:21:56Z;27.272223648307
2021-02-04T08:31:56Z;27.272223648307
2021-02-04T08:41:56Z;27.273533221343
2021-02-04T08:51:56Z;27.271223921343
2021-02-04T09:01:56Z;27.274842794378
2021-02-04T09:11:56Z;27.270224194378
2021-02-04T09:21:56Z;27.271533767414
2021-02-04T09:31:56Z;27.27515264045
2021-02-04T09:41:56Z;27.27284334045
2021-02-04T09:51:56Z;27.271843613485
2021-02-04T10:01:56Z;27.274462759557
2021-02-04T10:11:56Z;27.273463032593
2021-02-04T10:21:56Z;27.272463305628
2021-02-04T10:31:56Z;27.273772878664
2021-02-04T10:41:56Z;27.273772878664
2021-02-04T10:51:56Z;27.271463578664
2021-02-04T11:01:56Z;27.266844978664
2021-02-04T11:11:56Z;27.2704638517
2021-02-04T11:21:56Z;27.269464124735
2021-02-04T11:31:56Z;27.273082997771
